id,level,cefr,level_title,function,pattern_no,variation_no,expression,meaning_ko,example_en,example_ko,dialogue_en,dialogue_ko,situation_ko,note_ko,memory_chunk,cloze_prompt,reverse_prompt_ko,memory_tip_ko,confusion_note_ko,review_steps_ko,tags,practice_prompt_ko
6751,7,B2+,argument and storytelling,framing,16,1,It's a question of whether I need more time,내가 시간이 더 필요하다인지의 문제다,It's a question of whether I need more time.,"이 예문은 '내가 시간이 더 필요하다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I need more time. / B: I see the point, but we may need more evidence.",A: 내가 시간이 더 필요하다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / need more time,It's a question ____ whether I need more time | answer: of,문제의 성격을 규정할 때: '내가 시간이 더 필요하다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 시간이 더 필요하다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / need more time -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 시간이 더 필요하다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6752,7,B2+,argument and storytelling,framing,16,2,It's a question of whether I changed the details,내가 세부 사항을 바꿨다인지의 문제다,It's a question of whether I changed the details.,"이 예문은 '내가 세부 사항을 바꿨다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I changed the details. / B: I see the point, but we may need more evidence.",A: 내가 세부 사항을 바꿨다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / changed the details,It's a question ____ whether I changed the details | answer: of,문제의 성격을 규정할 때: '내가 세부 사항을 바꿨다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 세부 사항을 바꿨다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / changed the details -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 세부 사항을 바꿨다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6753,7,B2+,argument and storytelling,framing,16,3,It's a question of whether I missed the point,내가 핵심을 놓쳤다인지의 문제다,It's a question of whether I missed the point.,"이 예문은 '내가 핵심을 놓쳤다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I missed the point. / B: I see the point, but we may need more evidence.",A: 내가 핵심을 놓쳤다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / missed the point,It's a question ____ whether I missed the point | answer: of,문제의 성격을 규정할 때: '내가 핵심을 놓쳤다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 핵심을 놓쳤다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / missed the point -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 핵심을 놓쳤다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6754,7,B2+,argument and storytelling,framing,16,4,It's a question of whether I asked for it,내가 그걸 요청했다인지의 문제다,It's a question of whether I asked for it.,"이 예문은 '내가 그걸 요청했다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I asked for it. / B: I see the point, but we may need more evidence.",A: 내가 그걸 요청했다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / asked for it,It's a question ____ whether I asked for it | answer: of,문제의 성격을 규정할 때: '내가 그걸 요청했다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 그걸 요청했다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / asked for it -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 그걸 요청했다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6755,7,B2+,argument and storytelling,framing,16,5,It's a question of whether I can't confirm it yet,내가 아직 확인할 수 없다인지의 문제다,It's a question of whether I can't confirm it yet.,"이 예문은 '내가 아직 확인할 수 없다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I can't confirm it yet. / B: I see the point, but we may need more evidence.",A: 내가 아직 확인할 수 없다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / can't confirm it yet,It's a question ____ whether I can't confirm it yet | answer: of,문제의 성격을 규정할 때: '내가 아직 확인할 수 없다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 아직 확인할 수 없다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / can't confirm it yet -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 아직 확인할 수 없다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6756,7,B2+,argument and storytelling,framing,16,6,It's a question of whether I found a problem,내가 문제를 발견했다인지의 문제다,It's a question of whether I found a problem.,"이 예문은 '내가 문제를 발견했다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I found a problem. / B: I see the point, but we may need more evidence.",A: 내가 문제를 발견했다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / found a problem,It's a question ____ whether I found a problem | answer: of,문제의 성격을 규정할 때: '내가 문제를 발견했다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 문제를 발견했다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / found a problem -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 문제를 발견했다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6757,7,B2+,argument and storytelling,framing,16,7,It's a question of whether I made progress,내가 진전을 이뤘다인지의 문제다,It's a question of whether I made progress.,"이 예문은 '내가 진전을 이뤘다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I made progress. / B: I see the point, but we may need more evidence.",A: 내가 진전을 이뤘다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / made progress,It's a question ____ whether I made progress | answer: of,문제의 성격을 규정할 때: '내가 진전을 이뤘다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 진전을 이뤘다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / made progress -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 진전을 이뤘다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6758,7,B2+,argument and storytelling,framing,16,8,It's a question of whether I ran into trouble,내가 문제에 부딪혔다인지의 문제다,It's a question of whether I ran into trouble.,"이 예문은 '내가 문제에 부딪혔다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I ran into trouble. / B: I see the point, but we may need more evidence.",A: 내가 문제에 부딪혔다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / ran into trouble,It's a question ____ whether I ran into trouble | answer: of,문제의 성격을 규정할 때: '내가 문제에 부딪혔다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 문제에 부딪혔다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / ran into trouble -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 문제에 부딪혔다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6759,7,B2+,argument and storytelling,framing,16,9,It's a question of whether I need a clear answer,내가 명확한 답이 필요하다인지의 문제다,It's a question of whether I need a clear answer.,"이 예문은 '내가 명확한 답이 필요하다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I need a clear answer. / B: I see the point, but we may need more evidence.",A: 내가 명확한 답이 필요하다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / need a clear answer,It's a question ____ whether I need a clear answer | answer: of,문제의 성격을 규정할 때: '내가 명확한 답이 필요하다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 명확한 답이 필요하다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / need a clear answer -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 명확한 답이 필요하다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
6760,7,B2+,argument and storytelling,framing,16,10,It's a question of whether I remain uncertain,내가 아직 불확실하다인지의 문제다,It's a question of whether I remain uncertain.,"이 예문은 '내가 아직 불확실하다인지의 문제다'라는 뜻으로 주장, 설명, 반박을 연결할 때 쓴다.","A: It's a question of whether I remain uncertain. / B: I see the point, but we may need more evidence.",A: 내가 아직 불확실하다인지의 문제다. / B: 요지는 알겠지만 근거가 더 필요할 수 있어요.,문제의 성격을 규정할 때,question of whether,It's a question / of whether I / remain uncertain,It's a question ____ whether I remain uncertain | answer: of,문제의 성격을 규정할 때: '내가 아직 불확실하다인지의 문제다'를 영어 표현으로 떠올리기,"패턴 'question of whether'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 내가 아직 불확실하다인지의 문제다 -> 2 끊어 읽기: It's a question / of whether I / remain uncertain -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L7|framing|discussion,"문제의 성격을 규정할 때, '내가 아직 불확실하다인지의 문제다'라는 뜻이 되도록 영어로 말해 보세요."
